id,name,building_id
25251, 127 ,516
25252, 130 ,516
25253, 131 ,516
25254, 132 ,516
25256, 133 ,516
25262, 136 ,516
25257, 138 ,516
25258, 144 ,516
25259, 147 ,516
25260, 150 ,516
25261, 151 ,516
25268, 230 ,516
25269, 231 ,516
25270, 232 ,516
25275, 233 ,516
25271, 234 ,516
25287, 243 ,516
25272, 244 ,516
25274, 248 ,516
25273, 250 ,516
25276, 311 ,516
25279, 313 ,516
25277, 314 ,516
25278, 315 ,516
25280, 316 ,516
25282, 317 ,516
25284, 318 ,516
25281, 325 ,516
25283, 326 ,516
25285, 329 ,516
25286, 333 ,516
27181, 009. kab ,559
27185, 100. kab ,559
27184, 102. kab ,559
27183, 104. kab ,559
27182, 106. kab ,559
27186, 111. kab ,559
27187, 117. kab ,559
27188, 119. kab ,559
27189, 121. kab ,559
27190, 123. kab ,559
27191, 125. kab ,559
27203, 200. kab ,559
27201, 202. kab ,559
27200, 204. kab ,559
27199, 206. kab ,559
27198, 213. kab ,559
27196, 215. kab ,559
28409, 219. kab ,559
27195, 221. kab ,559
27194, 223. kab ,559
27193, 225. kab ,559
27192, 227. kab ,559
27206, 301. kab ,559
27205, 303. kab ,559
27207, 305. kab ,559
27208, 306. kab ,559
27209, 309. kab ,559
27210, 311. kab ,559
27211, 312. kab ,559
27212, 314. kab ,559
27213, 316. kab ,559
27214, 317. kab ,559
27215, 319. kab ,559
27216, 322. kab ,559
28643, 1 ,474
28629, 10 ,474
28625, 11 ,474
28620, 15 ,474
28615, 17 - 9B ,474
28613, 17 - 9C ,474
28644, 2 ,474
28647, 3 ,474
28649, 5 ,474
28652, 6 ,474
28636, 9 ,474
33979, 1. klase ,519
33977, Bioloģija  ,519
33986, Datorklase  ,519
33981, Fizika  ,519
33972, Latviešu valoda  ,519
33975, Matemātika  ,519
33984, Mūzika  ,519
33973, Svešvalodas ,519
33976, Ģeogrāfija  ,519
11466, 1-20 lat.val. 8a klase ,71
11459, 1-22 4B klase ,71
11454, 1-24 direktores vietniece  ,71
11568, 2-07 klase  ,71
11573, 2-09 klase  ,71
11577, 2-10 klase ,71
11581, 2-11 interešu izglītība  ,71
11490, 2-13 mūzikas kabinets  ,71
11503, 2-17 klase  ,71
11508, 2-19 klase sajaukta turpgaita ,71
11592, 3-07 klase ,71
11597, 3-09 klase  ,71
11601, 3-10 ķīmija ,71
11654, 3-13 matemātika  ,71
11651, 3-14 svešvalodas  ,71
11647, 3-15 klase ,71
11613, 4-04 matemātikas kabinets  ,71
11623, 4-08 vizuālā māksla  ,71
11635, 4-12 interešu izglītība  ,71
11677, 4-14 metodiskais kab  ,71
32987, Mājturība Vecā skola ,902
32948, Nr 1 jaunā skola ,902
32986, Nr 12. Vecā skola ,902
32984, Nr 14. Vecā skola ,902
32981, Nr 19. Vecā skola ,902
32980, Nr 21. Vecā skola  ,902
32982, Nr 22. Vecā skola ,902
32983, Nr 23. Vecā skola ,902
32967, Nr 3. Mazā skola ,902
32950, Nr 4 jaunā skola ,902
32966, Nr 4. Mazā skola ,902
32964, Nr 6.mazā skola ,902
32989, Nr 7. Vecā skola ,902
32955, Nr 9 jaunā skola ,902
34768," 104, 7B/9B klase ",460
34769," 105, Matemātika ",460
34770," 106, Krievu valoda/ Vēsture ",460
34767," 107, 4. klase ",460
34764," 109, 2. klase ",460
34763," 110, Latviešu valoda ",460
34755," 203, 1B/3B klase ",460
34751," 204, Dabaszinibas ",460
34771," 206, 1. klase ",460
34747," 207, Angļu valoda ",460
34744," 209, 3. klase ",460
34760," 210, 4B/6B klase ",460
32558, 2. stāva koridors ,470
32560, Atpūtas telpa ,470
29567, Latviešu valoda ,266
29544, Pirmsskola ,266
29553, Svešvaloda ,266
29557, Sākumskola ,266
29562, Ķīmija ,266
28577, 201. kabinaets. 2 stavs ,682
28574," 203. kabinets, 2.stāvs ",682
28571," 303. kabinets, 3.stāvs ",682
28573," 304. kabinets, 3.stāvs ",682
28568," 308. kabinets, 3.stāvs ",682
28569," 309. kabinets, 3.stāvs ",682
28570," 310. kabinets, 3.stāvs ",682
26423, 1. Klase ,230
26425, 2. Klase ,230
26424, 4. Klase ,230
26420, Angļu valoda ,230
26419, Dabaszinības ,230
26421, Latviešu valoda ,230
32767, Angļu valoda  ,760
32778, Dabaszinības  ,760
32775, Informātika/fizika ,760
32788, Krievu valoda  ,760
32786, Latviešu valoda/literatūra  ,760
32790, Matemātika  ,760
32785, Sākumskola 1 ,760
32789, Sākumskola 2 ,760
32771, Vēsture/mūzika  ,760
32713,  Mūzikas kab.  Nr.211 ,830
32723, 1-4. Kl. Nr 305 ,830
32718, 1-4. kl. kabinets Nr.205 ,830
32710, 1-4.kl. kabinets  Nr.214 ,830
32722, 1-4.kl. kabinets Nr.301 ,830
32734, 1-4.kl.kab. Nr.313 ,830
32720, 1-4.kl.kabinets Nr.201 ,830
32724, Angļu val.kab. Nr.306 ,830
32737, Angļu val.kab. Nr.317 ,830
32745, Bioloģijas kabinets  Nr.101 ,830
32740, Informātikas kab. Nr.315 ,830
32727, Krievu val. kab. Nr.308 ,830
32736, Latv.val. kab.Nr.316 ,830
32731, Latv.val.kab. Nr.311 ,830
32716, Matemātikas kab. Nr.206 ,830
32732, Matemātikas kab. Nr.314 ,830
32712, Vēstures kab. Nr.210 ,830
28702, 101.  ,455
28706, 102.  ,455
28708, 103.  ,455
28711, 104.  ,455
28689, 201.  ,455
28422, 202 ,455
28426, 203 ,455
28688, 204.  ,455
28683, 205.  ,455
28421, 207 ,455
28690, 301.  ,455
28693, 302.  ,455
28697, 303. Datorklase ,455
28433, 305 ,455
28427, 307 ,455
28545, 1. Klase ,453
28549, 2. Klase ,453
28547, Angļu valoda ,453
28546, Krievu valoda ,453
28551, Matemātika ,453
28552, Mājturība meitenes ,453
28553, Māksla ,453
28543, Mūzika ,453
28544, Zēnu mājturība ,453
28550, Ķīmija ,453
27026, 1.klase ,578
27035, 2.klase ,578
27029, 3.klase ,578
27033, 4.klase ,578
27031, 5.klase ,578
27042, Anglu valodas kabinets ,578
27040, Krievu valodas kabinets ,578
27022, Matemātikas kabinets/ 8.klase ,578
27039, Vēstures kabinets ,578
28103," 101. kabinets, Lielā ēka, 1.stāvs ",637
28104," 106. kabinets, Lielā ēka, 1.stāvs ",637
28106," 107. kabinets, Lielā ēka, 1.stāvs ",637
28107," 108. kabinets, Lielā ēka, 1.stāvs ",637
28108," 109. kabinets, Lielā ēka, 1.stāvs ",637
28110," 110. kabinets, Lielā ēka, 1.stāvs ",637
28115," 111. kabinets, Lielā ēka, 1.stāvs ",637
28118," 113. kabinets, Lielā ēka, 1.stāvs ",637
28117," 115. kabinets, Lielā ēka, 1.stāvs ",637
28119," 202. kabinets, Lielā ēka, 2.stāvs ",637
28120," 204. kabinets, Lielā ēka, 2.stāvs ",637
28125," 205. kabinets, Lielā ēka, 2.stāvs ",637
28126," 206. kabinets, Lielā ēka, 2.stāvs ",637
28122," 208. kabinets, Lielā ēka, 2.stāvs ",637
28142," 215. kabinets, Lielā ēka, 2.stāvs ",637
28176," 218. kabinets, Vecā skolas ēka, 2.stāvs ",637
28177," 219. kabinets, Vecā skolas ēka, 2.stāvs ",637
28178," 220. kabinets, Vecā skolas ēka, 2.stāvs ",637
28112," 224. Bibliotēka, Jaunā piebūve, 2.stāvs ",637
28128," 301. kabinets, Lielā ēka, 3.stāvs ",637
28129," 303. kabinets, Lielā ēka, 3.stāvs ",637
28131, 304. fizika 3. stavs liela eka  ,637
28139," 305. kabinets, Lielā ēka, 3.stāvs ",637
28132," 306. kabinets, Lielā ēka, 3.stāvs ",637
28134," 307. kabinets, Lielā ēka, 3.stāvs ",637
28136," 308. kabinets, Lielā ēka, 3.stāvs ",637
28143," 312. kabinets, Lielā ēka, 3.stāvs ",637
28184," 314. kabinets, Vecā skolas ēka, 3.stāvs ",637
28180," 315. kabinets, Vecā skolas ēka, 3.stāvs ",637
28182," 316. kabinets, Vecā skolas ēka, 3.stāvs ",637
28183," 317. kabinets, Vecā skolas ēka, 3.stāvs ",637
29053," 11. kabinets, 3. klase, 1.stāvs ",641
29052," 14. kabinets, 1. klase, 1.stāvs ",641
29041," 20. kabinets, 12. klase, 2.stāvs ",641
29042," 22. kabinets, 2. klase, 2.stāvs ",641
29044," 23. kabinets, 4. klase, 2.stāvs ",641
29045," 24. kabinets, 7. klase, 2.stāvs ",641
29048," 25. kabinets, 9. klase, 2.stāvs ",641
29049," 26. kabinets, 10. klase, 2.stāvs ",641
29050," 27. kabinets, 5. klase, 2.stāvs ",641
29040," 31. kabinets, 11. klase, 3.stāvs ",641
29058, 32. kabinets datorklase ,641
29038," 33. kabinets, 6. klase, 3.stāvs ",641
29037," 34. kabinets, 8. klase, 3.stāvs ",641
29358," Aprūpētāju telpa Nr.30, 2.stāvs ",643
29361," Atpūtas telpa Nr.15, 1.stāvs ",643
29357," Atpūtas telpa Nr.42, 2.stāvs ",643
29356," Atpūtas telpa Nr.6, 1.stāvs ",643
29355," Gaitenī pie telpas Nr.12. durvīm, 1.stāvs ",643
29354," Gaitenī pie telpas Nr.22 durvīm, 1.stāvs ",643
29359," Gaitenī pie telpas Nr.49 durvīm, 2.stāvs ",643
28990, 101 ,478
28989, 102 ,478
28988, 103 ,478
28987, 104 ,478
28991, 106 ,478
28992, 113 ,478
28993, 115 ,478
28994, 201 ,478
28995, 203 ,478
28996, 204 ,478
28997, 205 ,478
39463, 206 ,478
29000, 214 ,478
28998, 216 ,478
28986, P5 ,478
32456, 201. Kab. ,195
32459, 202. kab.  ,195
32460, 203. kab. ,195
32465, 205. kab.  ,195
32448, 206. kab.  ,195
32474, 209. kab.  ,195
32471, 210. kab.  ,195
32470, 211. kab.  ,195
32467, 212. kab.  ,195
32478, 217. kab.  ,195
32480, 301.  kab. ,195
32483, 302. kab. ,195
32484, 303. kab. ,195
32487, 305. kab. ,195
32489, 306. kab. ,195
32493, 307. kab. ,195
32498, 308. kab. ,195
32501, 309. kab. ,195
32496, 311. kab. ,195
32491, 312. kab. ,195
38259, Meiteņu mājturība ,195
32928," 1. klases kabinets, 1.stāvs ",652
32923," Angļu valodas kabinets, 3.stāvs ",652
32911," Fizikas kabinets, 2.stāvs ",652
32906," Informātikas kabinets, 2.stāvs ",652
32917," Latv. Val, 2. St. ",652
32920," Matemātikas kabinets, 3.stāvs ",652
32913," Mūzikas kabinets, 2.stāvs ",652
32921," Vēstures kabinets, 3.stāvs ",652
32925," Ķīmijas kabinets, 3.stāvs ",652
30554, C12 ,692
30552, C23 ,692
30550, C24 ,692
30548, C25 ,692
30544, C33 ,692
30543, C34 ,692
30542, C35 ,692
30553, Gaitenis (2. stāvs) ,692
30546, Gaitenis (3. stāvs) ,692
30629, 104. kab ,693
30631, 104. kab palīgtelpa ,693
30633, 105. kab ,693
30622, 113. kab ,693
30623, 115. kab ,693
30624, 116. kab ,693
30626, 117. - 1 kab ,693
30627, 117. - 2 kab ,693
30571, 204. kab ,693
30588, 204. kab palīgtelpa ,693
30579, 205. kab ,693
30600, 207. kab ,693
30583, 208. kab ,693
30586, 210. kab ,693
30591, 211. kab ,693
30593, 213. kab ,693
30594, 214. kab ,693
30603, 218. - 1 kab ,693
30609, 218. - 3 kab ,693
30606, 218. - 4 kab ,693
30611, 218. -2 kab ,693
30597, Arhīvs ,693
30635, Bibliotēka 1 ,693
30637, Bibliotēka 2 ,693
30638, Bibliotēka 3 ,693
30640, Zīmētava 1 (pie ieejas) ,693
30641, Zīmētava 1 (pie kolonnas) ,693
30639, Zīmētava 2 ,693
26030," ""Gala telpa"" ",409
26028," ""Vidējā pirmā"" ",409
25947, A/1 Auditorija ,409
25959, A/2 ,409
26014, Apģērbu dizains 1 ,409
26015, Apģērbu dizains 2 ,409
26016, Apģērbu dizains 3 ,409
26026, BMS Datorklase ,409
25991, Bibliotēka - mācību telpa ,409
25952, Ekspozīcija ,409
26025, Gala telpa2 ,409
26033, Keramikas darbnīca ,409
25963, Koki 1 ,409
25961, Koki 2 ,409
25970, Koki un metāli ,409
26035, Kompozīcija ,409
26036, Krāšņu telpa ,409
25954, MMD 1 ,409
25953, MMD 2 ,409
25968, Metāli 1 ,409
25966, Metāli 2 ,409
25948, Projektēšana ,409
25956, RD/1 ,409
25955, RD/2 ,409
25957, RT/ ,409
25950, Radošā darbnīca ,409
26022, Sietspiede 1 ,409
26023, Sietspiede 2 ,409
25949, Tehniskā grafika ,409
26017, Tekstils 1 ,409
26018, Tekstils 2 ,409
26032, Veidotava (bērnu) ,409
26020, Vizuālā tēla stilisti 1 ,409
26021, Vizuālā tēla stilisti 2 ,409
26000, Zīmētava 1 ,409
26003, Zīmētava 2 ,409
25999, Zīmētava 3 ,409
25994, Zīmētava 4 ,409
25996, Zīmētava 5 ,409
26019, Ādas apģērba dizains 1 ,409
26012, Ādas apģērba dizains 2 ,409
26071, 1-1. kabinets ,406
26073, 1-3. kabinets ,406
26076, 2-1. kabinets ,406
26075, 2-2. kabinets ,406
26074, 2-3. kabinets ,406
26077, 2-6. kabinets ,406
26078, 2-8. kabinets ,406
26082, 3-1. kabinets ,406
26081, 3-2. kabinets ,406
26079, 3-5. kabinets ,406
26080, 3-6. kabinets ,406
26072, Skolotāju istaba - mācību klase ,406
26191, 14. telpa ,407
26185, 161. telpa ,407
26183, 165. telpa ,407
26181, 166. telpa ,407
26182, 167. telpa ,407
26184, 168. telpa ,407
26186, 27. telpa ,407
26187, 28. telpa ,407
26188, 29. telpa ,407
26189, 30. telpa ,407
26190, 31. telpa ,407
26051, 1. Skolotāju istaba - mācību telpa ,408
26062, 10. Matemātikas  kab. 2 ,408
26067, 11. Veidotava ,408
26052, 2. Vēstures kab. ,408
42922, 3. Angļu val. kab. 3 ,408
26055, 4. Latv. val. kab. ,408
26053, 5. Atpūtas telpa 1 ,408
26057, 6. Angļu val. kab. 2 ,408
26058, 7. Matemātikas kab. 1 ,408
26064, 8. Kultūras vēstures  kab. ,408
26054, 9. Angļu val.  kab. 31 ,408
25731, A-102 ,399
25730, A-105 ,399
25729, A-106 ,399
25728, A-107 ,399
25732, A-117 ,399
25724, A-201 ,399
25723, A-203 ,399
25722, A-204 ,399
25721, A-205 ,399
25727, B-103 ,399
25707, B-104  ,399
25706, B-106 ,399
25705, B-108 ,399
25703, B-109 ,399
25702, B-111 ,399
25708, B-203 ,399
25709, B-204 ,399
25710, B-206  ,399
25714, B-207 ,399
25718, B-209 ,399
25726, B-213 ,399
25695, C-203 ,399
25697, C-205 ,399
25699, C-207 ,399
25693, C-211 ,399
25688, C-303 ,399
25685, C-305 ,399
25686, C-307 ,399
25687, C-311 ,399
25690, C-403 ,399
25691, C-405 ,399
25692, C-407 ,399
25689, C-411 ,399
39458, D-111 ,399
25649, B-121 ,400
25652, B-124 ,400
25651, B-143 ,400
25640, B-218 ,400
25641, B-219 ,400
25642, B-220 ,400
25644, B-221 ,400
25643, B-222 ,400
25636, B-225 ,400
25635, B-226 ,400
25637, B-230 ,400
25638, B-237 ,400
25639, B-239 ,400
25626, C-109 ,400
25622, C-119 ,400
25621, C-124 ,400
25620, C-125 ,400
25619, C-126 ,400
25593, C-204 ,400
25594, C-209 ,400
25595, C-210 ,400
25596, C-211 ,400
25657, C-212 ,400
25598, C-213 ,400
25614, C-214 ,400
25615, C-215 ,400
25655, C-217 ,400
25616, C-218 ,400
25605, C-219 ,400
25628, C-220 ,400
39454, C-304 ,400
39449, C-311 ,400
39450, C-314 ,400
39451, C-403 ,400
39453, C-409 ,400
39452, C-411 ,400
39448, C-412 ,400
38575, 10 ,1028
38554, 11 ,1028
38555, 13 ,1028
38556, 14 ,1028
38558, 15 ,1028
38552, 18 ,1028
38553, 19 ,1028
38551, 22 ,1028
38560, 5 ,1028
38561, 8 ,1028
38541, 2. Zāle ,818
38547, 3. Zāle ,818
38548, 4. Zāle ,818
38545, 5. Zāle ,818
38546, 6. Zāle ,818
38543, 7. Zāle ,818
38544, 8. Zāle ,818
38549," A. Zāle (CBC no Meža 15, Rīga) ",818
38550," B. Zāle (CBC no Meža 15, Rīga) ",818
38542, Skolotāju istaba ,818
38856," 201, ",816
38858," 203, ",816
38859," 204, ",816
38857," 206, ",816
38861," 208, ",816
38862," 401, ",816
38863," 403, ",816
38864," 406, ",816
38870," 411, ",816
38868," 501, ",816
38867," 503, ",816
38865," 510, ",816
38866," 512, ",816
38869," 601, ",816
38860, Kamerzāle ,816
38855, Kora zāle ,816
35027, 014 ,945
35017, 102 ,945
35007, 103 ,945
34958, 105 ,945
34955, 109 ,945
34959, 110 ,945
35019, 112 ,945
35012, 113 ,945
34963, 201 ,945
34976, 205 ,945
34973, 208 ,945
34970, 212 ,945
34966, 216 ,945
34979, 301 ,945
35024, 304 ,945
34984, 305 ,945
34986, 306 ,945
34988, 309 ,945
34990, 320 ,945
34992, 321 ,945
34996, 404 ,945
34997, 405 ,945
34999, 407 ,945
35013, 409 ,945
35028, 413 ,945
35002, 414 ,945
35004, 418 ,945
35005, 420 ,945
35764, 102 amatu maciba md ,955
35742, 103 (Formas dizains) ,955
35745, 109 ,955
35747, 110 ,955
35749, 111 (Formas dizains) ,955
35757, 117 ,955
35752, 122 ,955
35753, 123 (Formas dizains) ,955
35755, 124 (Keramikas dizains) ,955
35758, 203 (datorklase) ,955
35774, 26 ,955
35760, 3 (keramika) ,955
35777, 30 ,955
38400, 104 ,896
38414, 107 ,896
38415, 109 ,896
38396, 110 ,896
38350, 202 ,896
38354, 204 ,896
38357, 208 ,896
38358, 210 ,896
38359, 211 ,896
38362, 213 ,896
38366, 218 ,896
38364, 221 ,896
38356, 226 ,896
38355, 228 ,896
38353, 230 ,896
38381, 302 ,896
38382, 307 ,896
38412, 309 ,896
38383, 311 ,896
38390, 315 ,896
38385, 317 ,896
38368, 319 ,896
38370, 321 ,896
38373, 324 ,896
38375, 325 ,896
38429, 402 ,896
38419, 408 ,896
38427, 419 ,896
38418, 421 ,896
38420, 422 ,896
38428, 425 ,896
38423, 502 ,896
38432, 510 ,896
38424, 515 ,896
38430, 524 ,896
38431, 527 ,896
38438, 604 ,896
38436, 608 ,896
38437, 610 ,896
38435, 611.kab ,896
38426, 619 ,896
37716, 103 ,961
37717, 105 ,961
37769, 115 (R) ,961
37753, 118 (R) ,961
37754, 119 (R) ,961
37755, 124 (R) ,961
37768, 201 (R) ,961
37718, 202 ,961
37719, 205 ,961
37722, 206 ,961
37724, 207 ,961
37763, 214 (R) ,961
37759, 215 (R) ,961
39337, 216 (R) ,961
42050, 217 (R) ,961
37761, 221 (R) ,961
37762, 222 (R) ,961
37758, 226 (R) ,961
37766, 227 (R) ,961
37726, 301 ,961
37728, 302 ,961
37730, 303 ,961
37731, 304 ,961
37733, 305 ,961
32677, 10 ,811
32678, 11 ,811
32676, 12 ,811
32675, 14 ,811
32671, 21 ,811
32672, 22 ,811
32673, Angļu val. kab. ,811
32668, Datortehnikas kab 1. ,811
32667, Datortehnikas kab 2. ,811
32674, Latviešu val. kab. ,811
32669, Sk. Rutas kab 1. ,811
32670, Sk. Rutas kab 2. ,811
38308, 112. kab (Mācību korpuss) ,957
38311, 113. kab (Mācību korpuss) ,957
38312, 114. kab (Mācību korpuss) ,957
38310, 120. kab (Mācību korpuss) ,957
38309, 121. kab (Mācību korpuss) ,957
38307, 127. kab (Mācību korpuss) ,957
38341, 134. kab (Darbnīcu korpuss) ,957
38342, 135. kab (Darbnīcu korpuss) ,957
38343, 136. kab (Darbnīcu korpuss) ,957
38344, 137. kab (Darbnīcu korpuss) ,957
38287, 202. kab (Mācību korpuss) ,957
38285, 203. kab (Mācību korpuss) ,957
38284, 204. kab (Mācību korpuss) ,957
38281, 206. kab (Mācību korpuss) ,957
38279, 207. kab (Mācību korpuss) ,957
41070, 209. kab (Mācību korpuss) ,957
38315, 210. kab (Mācību korpuss) ,957
38291, 211. kab (Mācību korpuss) ,957
38293, 212. kab (Mācību korpuss) ,957
38294, 213. kab (Mācību korpuss) ,957
38296, 214. kab (Mācību korpuss) ,957
38297, 215. kab (Mācību korpuss) ,957
38298, 216. kab (Mācību korpuss) ,957
38299, 217. kab (Mācību korpuss) ,957
38300, 218. kab (Mācību korpuss) ,957
38301, 220. kab (Mācību korpuss) ,957
38302, 221. kab (Mācību korpuss) ,957
38303, 222. kab (Mācību korpuss) ,957
38304, 223. kab (Mācību korpuss) ,957
38305, 229. kab (Mācību korpuss) ,957
38306, 230. kab (Mācību korpuss) ,957
38340, 233. kab (Darbnīcu korpuss) ,957
38339, 234. kab (Darbnīcu korpuss) ,957
38338, 235. kab (Darbnīcu korpuss) ,957
38337, 236. kab (Darbnīcu korpuss) ,957
38336, 237. kab (Darbnīcu korpuss) ,957
38334, 239. kab (Darbnīcu korpuss) ,957
38335, 240. kab (Darbnīcu korpuss) ,957
38643, 129.kab ,958
38644, 130.kab ,958
38649, 131.kab ,958
38642, 132.kab ,958
38639, 134.kab ,958
38640, 135.kab ,958
38651, 137.kab ,958
38641, 138.kab ,958
38646, 144.kab ,958
38636, 201.kab ,958
38637, 216.kab ,958
38635, 217.kab ,958
38638, 221.kabl ,958
38738, 222.kab ,958
38608, 224.kab ,958
38609, 225.kab ,958
38610, 226.kab ,958
38611, 227.kab ,958
38612, 229.kab ,958
38613, 230.kab ,958
38614, 231.kab ,958
38616, 232.kab ,958
38619, 233.kab ,958
38739, 234.kab ,958
38623, 236.kab ,958
38625, 237.kab ,958
38627, 238.kab ,958
38629, 239.kab ,958
38630, 240.kab ,958
38631, 241.kab ,958
38620, 244.kab ,958
38633, 245.kab ,958
38634, 246.kab ,958
38657, 302.kab ,958
38661, 306.kab ,958
38662, 308.kab ,958
38665, 313.kab ,958
38667, 314.kab ,958
38668, 315.kab ,958
38670, 319.kab ,958
38659, 320.kab ,958
38684, 325.kab ,958
38682, 326.kab ,958
38679, 327.kab ,958
38675, 332.kab ,958
38689, 339.kab ,958
38691, 340.kab ,958
38692, 341.kab ,958
38694, 342.kab ,958
38695, 343.kab ,958
38710, 347.kab ,958
38701, 352.kab ,958
38703, 353.kab ,958
38704, 354.kab ,958
38708, 357.kab ,958
38706, 358.kab ,958
38697, 362.kab ,958
38718, 401.kab ,958
38720, 402.kab ,958
38722, 405.kab ,958
38723, 406.kab ,958
38724, 412.kab ,958
38726, 413.kab ,958
38727, 416.kab ,958
38728, 417.kab ,958
38729, 501.kab ,958
38735, 502.kab ,958
38731, 503.kab ,958
38730, 504.kab ,958
38732, 505.kab ,958
38733, 509.kab ,958
38734, 510.kab ,958
38736, 511.kab ,958
38737, 512.kab ,958
32636, Angļu valoda ,471
32633, Latviešu valoda ,471
32641, Matemātika ,471
32638, Spec. Tehnologija ,471
36115, 118.  ,109
36103, 120. ,109
36106, 121. ,109
36108, 122. ,109
36109, 123. ,109
36112, 124. ,109
36120, 130. ,109
36124, 131. ,109
36139, 134. ,109
36076, 201. ,109
36078, 202. ,109
36080, 203. ,109
36081, 204. ,109
36082, 205. ,109
36085, 216. Sporta zāles gals  ,109
36089, 220. ,109
36090, 221. ,109
36093, 222. ,109
36096, 223. ,109
36099, 224. ,109
36023, 301. ,109
36025, 302. ,109
36024, 303. ,109
36026, 308. ,109
36027, 311. ,109
36028, 318. ,109
36031, 320. ,109
36034, 321. ,109
36036, 322. ,109
36038, 323. ,109
36041, 324. ,109
36058, 417. ,109
36056, 418. ,109
36046, 420. ,109
36049, 421. ,109
36051, 422. ,109
36052, 423. ,109
36055, 424. ,109
28279, Angļu valoda ,459
28263," Fizika, ķīmija ",459
28250, Informātika ,459
28254, Krievu valoda ,459
28256, Latviešu valoda ,459
28261, Mūzika ,459
28270, Sākumskola Ilga ,459
28273, Sākumskola Indra ,459
28277, Sākumskola Līga ,459
35250, 1. ,795
35218, 10. ,795
35214, 11. ,795
35215, 12. ,795
35177, 15. ,795
35196, 16. ,795
35190, 17. ,795
35175, 18. ,795
35170, 19. ,795
35172, 22. ,795
35180, 24. ,795
35181, 26. ,795
35182, 27. ,795
35240, 32. ,795
35252, 33. ,795
35242, 35. ,795
35201, 36. ,795
35204, 38. ,795
35244, 39. ,795
35236, 4. ,795
35207, 43. ,795
35233, 5. ,795
35228, 6. ,795
35225, 7. ,795
35223, 8. ,795
33123, Angļu valoda  ,725
33131, Fizika  ,725
33128, Latviešu valoda  ,725
33132, Matemātika  ,725
33126, Sākumskola (Aija) ,725
33133, Sākumskola (Ilona) ,725
33124, Vēsture/krievu valoda  ,725
33134, Ģeogrāfija/mūzika  ,725
26492, 103 ,299
26494, 104 ,299
26493, 105 ,299
26488, 203 ,299
26487, 206 ,299
26495, 207 ,299
26489, 302 ,299
26490, 303 ,299
26491, 305 ,299
27347, 2.11. ,422
27356, 2.2. ,422
27348, 2.3. ,422
27345, 2.9. ,422
27350, 3.1. ,422
27355, 3.10. ,422
27351, 3.3. ,422
27352, 3.5. ,422
27354, 3.9. ,422
33283," 1.,2.,3., klase, 1.stāvs ",381
33274," 2./4. klase, 1.stāvs ",381
33278," Angļu valodas kabinets, 1.stāvs ",381
33280," Mūzikas kabinets, 1.stāvs ",381
33282," Pirmsskolas grupa, 2.stāvs ",381
33276," Vizuālās mākslas kabinets, 1.stāvs ",381
33277, latviesu valoda ,381
25762, 103 ,120
28000, 104 ,120
25755, 112 ,120
25756, 113 ,120
25757, 114 ,120
25758, 115 ,120
25759, 116 ,120
25760, 117 ,120
25761, 118 ,120
25748, 204 ,120
25747, 207 ,120
25754, 212 ,120
25753, 213 ,120
25752, 214 ,120
25751, 215 ,120
25750, 216 ,120
25746, 306 ,120
25763, 309 ,120
25742, 311 ,120
25743, 312 ,120
25744, 315 ,120
25745, 316 ,120
37893, 1A ,246
37903, 1B ,246
37887, 2A ,246
37890, 2B ,246
37904, 3. ,246
37897, 4A ,246
37883, 4B ,246
37889, 5. ,246
37906, 6A ,246
37900, 6B ,246
32079, 2. Klase ,344
32077, 3. Klase ,344
32075, 4. Klase ,344
29877, 1. Klase ,345
29867, 2. Klase ,345
29868, 3. Klase ,345
29879, 4. Klase  ,345
29875, Krievu valoda  ,345
29871, Latviešu valoda ,345
29873, Matemātika  ,345
29881, Mājturība  ,345
29870, Mūzika  ,345
29865, Vēsture ,345
33896, Antras klase ,490
33910, Dainas E klase ,490
33894, Datorklase ,490
33900, Inas klase ,490
33908, Irēnas klase ,490
33915, Ivetas klase ,490
33920, Kristīnes klase ,490
33904, Velgas klase ,490
33918, Vikas klase ,490
37850, 234 ,845
37849, 304 ,845
37848, 309 ,845
33265, 1./2. klase ,764
33267, 3./4. klase ,764
33258, 5. klase ,764
33284, 6. klase ,764
33257, 7./8. klase ,764
33255, 9. klase ,764
33254, Dabaszinību kab. ,764
33253, Informātikas kab. ,764
44806, 1. Klase J ,432
27720, 2. Klase J ,432
27719, 3. Klase J ,432
27718, 4. Klase J ,432
27723, Angļu valoda ,432
27722, Fizika ,432
27724, Fizikas un matemātikas kab. ,432
27705, Informātika (ierīce netiek atjaunota) ,432
27714, Mājturība ,432
27711, Mākslas kabinets ,432
27725, Ogres tehnikums Informātika ,432
27727, Ogres tehnikums Mežsaimniecības kab ,432
27729, Ogres tehnikums tehnoloğiju kab ,432
27721, Ķīmija ,432
34476, 104.  ,527
34471, 105. ,527
34467, 106. ,527
34431, 203.  ,527
34450, 204.  ,527
34428, 205. ,527
34425, 208. ,527
34481, 302. ,527
34443, 303.  ,527
34439, 304. ,527
34436, 305. ,527
40679, 306. ,527
34446, 311. ,527
34455, Dabas zinību kabinets ,527
34388, 1./2. klase ,526
34391, 3./4. klase ,526
34392, 5. klase ,526
34385, Informātika  ,526
34397, Latviešu valoda  ,526
31569, 10. ,323
31573, 12. ,323
31593, 24. ,323
31590, 25. ,323
31596, 32. ,323
31563, 35. ,323
31598, 36. ,323
31604, 39. ,323
